url,locale,content_type,title,category,tags,last_modified,known_90d_clicks,known_90d_impressions,overlap_group,is_freeze_url,is_naver_top_page,external_link_core_status,search_intent_overlap_with_freeze,classification,allowed_edit_scope,reason
/posts/investingInfo/tnx-basics,ko,post,TNX(미국 10년물 국채금리) 완전 이해: 주식·환율·채권을 움직이는 ‘기준 금리’,투자정보,"[""TNX"",""미국10년물"",""국채금리"",""금리"",""채권"",""성장주"",""달러"",""원달러"",""유동성"",""밸류에이션""]",2026-02-23,0,1,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,none_detected,DATA_CONTENT_CANDIDATE,non-title refresh / examples / data support only after backlink check,fits Google data-content backlog
/posts/investingInfo/us10y-impact-on-korea-and-stock-market,ko,post,미국 10년물 국채금리(TNX)가 미국·한국 시장에 미치는 실제 영향,투자정보,"[""TNX"", ""미국10년물"", ""금리영향"", ""유동성"", ""한국증시"", ""환율"", ""매크로""]",2025-12-01,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,none_detected,DATA_CONTENT_CANDIDATE,non-title refresh / examples / data support only after backlink check,fits Google data-content backlog
/en/posts/economicInfo/geopolitics-oil-fx-dashboard,en,post,From Geopolitics to Korea Housing: The 5-Step Transmission Chain (CPI → Rates → Mortgages → Sentiment → Volume),Economic Info,"[""geopolitics"",""oil"",""FX"",""USD/KRW"",""inflation"",""rates"",""mortgages"",""housing"",""transaction volume"",""price distribution"",""Seoul"",""Gyeonggi"",""Incheon""]",2026-04-14,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/economicInfo/inflation-basics,en,post,Understanding Inflation and Interest Rates: The Core Framework Every Long-Term Investor Must Know,Economic Info,"[""Inflation"", ""Interest Rates"", ""Macro"", ""Economy"", ""Liquidity"", ""InvestmentBasics""]",2025-12-02,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/economicInfo/policy-rate-cut-market-rates,en,post,A Rate Cut Doesn’t Guarantee Lower Borrowing Costs: How to Read Policy Rates vs Market Rates,Economic Info,"[""rate cut"",""policy rate"",""market rates"",""bond yields"",""term premium"",""inflation expectations"",""credit spreads"",""mortgage rates"",""Korea"",""TNX""]",2026-02-24,DATA_REQUIRED,DATA_REQUIRED,macro-market,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/investingInfo/cagr-7percent-reality-check,en,post,What Does a “7% Annual Return” Really Mean? A Reality Check Using CAGR,Investing Info,"[""CAGR"", ""CompoundInterest"", ""S&P500"", ""7percent"", ""InvestingBasics""]",2025-11-29,1,25,compound-goal,FALSE,FALSE,DATA_REQUIRED,CAGR,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: CAGR
/en/posts/investingInfo/dca-consistency-7-fail-patterns,en,post,"DCA Is a Consistency Game, Not a Return Hack: 7 Ways People Fail (and How to Fix Them)",Investing info,"[""DCA"",""dollar cost averaging"",""long-term investing"",""behavioral finance"",""volatility"",""rebalancing"",""CAGR"",""drawdown"",""rules-based investing""]",2026-01-08,0,6,dca-cagr,FALSE,FALSE,DATA_REQUIRED,CAGR,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: CAGR
/en/posts/investingInfo/diagnose-investing-skill-with-cagr,en,post,"Diagnosing Your Investing Skill Using CAGR: Understanding MDD, Volatility, and Sharpe Ratio",Investing Info,"[""CAGR"", ""MDD"", ""Sharpe Ratio"", ""Volatility"", ""Portfolio Analysis""]",2025-11-29,0,6,dca-cagr,FALSE,FALSE,DATA_REQUIRED,CAGR,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: CAGR
/en/posts/investingInfo/rates-discount-mortgage-demand-apt-prices,en,post,"How Rates (Discount Rate) Transmit Into Korea Apartment Prices: Mortgage Rates, Demand, and Sentiment Channels",Investing info,"[""Korea real estate"",""Seoul apartments"",""Gyeonggi"",""Incheon"",""discount rate"",""mortgage rates"",""demand"",""sentiment"",""transaction volume"",""financial conditions"",""spreads"",""rules-based investing""]",2026-01-30,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/investingInfo/real-estate-role-in-portfolio-risk-budget,en,post,"Real Estate Is a Role, Not a Weight: Korea’s Modern 60/40 Risk Budget (with the Apartment Dashboard)",Investing Info,"[""portfolio"", ""risk budget"", ""modern 60/40"", ""Korea real estate"", ""asset allocation"", ""liquidity"", ""drawdown"", ""USD/KRW"", ""rates"", ""rebalancing""]",2026-02-03,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/investingInfo/seoul-gyeonggi-incheon-risk-budget-framework,en,post,"Seoul vs Gyeonggi vs Incheon as a Risk-Budget Problem: Volatility, Liquidity, Recovery Resilience",Investing Info,"[""Korea real estate"",""Seoul"",""Gyeonggi"",""Incheon"",""risk budget"",""volatility"",""liquidity"",""recovery resilience"",""transaction volume"",""downside defense"",""dashboard""]",2026-02-03,DATA_REQUIRED,DATA_REQUIRED,real-estate-data,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/investingInfo/why-check-cagr-etf,en,post,Why You Must Check the CAGR When Choosing ETFs and Funds,Investing Info,"[""CAGR"", ""ETF Selection"", ""Fund Comparison"", ""Long-term Investing"", ""Annualized Return""]",2025-11-29,1,13,dca-cagr,FALSE,FALSE,DATA_REQUIRED,CAGR,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: CAGR
/en/posts/personalFinance/annual-vs-monthly-compound,en,post,Annual vs Monthly Compounding: Which Grows Faster?,Personal Finance,"[""compound interest"", ""monthly compounding"", ""annual compounding"", ""compound interest calculator"", ""investing""]",2026-07-22,0,150,compound-goal,FALSE,FALSE,DATA_REQUIRED,compound,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,modified within last 28 days; intent overlaps freeze family: compound
/en/posts/personalFinance/apartment-transaction-volume-decline-meaning,en,post,What Falling Apartment Transaction Volume Means in Korea: 4 Ways to Read the Signal,Personal Finance,"[""apartment transaction volume"", ""falling volume"", ""Korean real estate"", ""liquidity"", ""price distribution"", ""median price"", ""real estate dashboard""]",2026-06-03,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/personalFinance/apt-dashboard-home-goal-roadmap,en,post,A 3-Step Home-Buying Roadmap Using Real Estate Transaction Data: Turn Anxiety Into Rules (Not Predictions),Personal Finance,"[""home buying"",""Korea real estate"",""apartment"",""real transaction"",""Seoul"",""Gyeonggi"",""Incheon"",""goal planning"",""budget"",""debt rules"",""timeline"",""cashflow"",""upgrader"",""first home""]",2026-01-29,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/personalFinance/cash-100m-200m-300m-apartment-budget,en,post,"Cash KRW 100M, 200M, 300M: What Apartment Budget Can It Support in Korea?",Personal Finance,"[""Korea apartment budget"", ""DSR calculator"", ""LTV calculator"", ""KRW housing"", ""cash on hand"", ""mortgage affordability"", ""real estate dashboard""]",2026-06-04,0,1,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/personalFinance/compound-return-3-5-7-10-table,en,post,"Compound Growth at 3%, 5%, 7%, and 10%: 10-, 20-, and 30-Year Tables",Personal Finance,"[""compound interest"", ""future value"", ""long term investing"", ""return assumptions"", ""monthly investing"", ""CAGR"", ""reference table""]",2026-06-01,0,3,compound-goal,FALSE,FALSE,DATA_REQUIRED,CAGR,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: CAGR
/en/posts/personalFinance/dca-fx-volatility-decomposition,en,post,DCA Returns Are “Asset Return + Currency Return”: A Volatility Decomposition Framework That Reduces Panic and Rule-Drift,Personal Finance,"[""DCA"", ""dollar-cost averaging"", ""currency risk"", ""FX return"", ""volatility"", ""behavioral finance"", ""rule-based investing"", ""rebalancing"", ""global investing"", ""USD returns""]",2026-02-04,DATA_REQUIRED,DATA_REQUIRED,dca-cagr,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: DCA
/en/posts/personalFinance/dca-step-up-ruleset,en,post,Step-Up DCA: A Rulebook for Raising (or Pausing) Contributions Without Breaking Your Plan,Personal Finance,"[""dca"", ""dollar-cost averaging"", ""step-up contributions"", ""budget rules"", ""behavioral finance"", ""cash flow""]",2026-02-04,0,1,dca-cagr,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: DCA
/en/posts/personalFinance/dca-vs-lump-sum-when-results-differ,en,post,DCA vs Lump Sum: When Do the Results Differ?,Personal Finance,"[""dca"", ""lump sum investing"", ""dollar cost averaging"", ""monthly investing"", ""after tax value"", ""investment simulator""]",2026-05-28,0,41,dca-cagr,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: DCA
/en/posts/personalFinance/dca-vs-lumpsum-decision-rules,en,post,"DCA vs Lump Sum Without the Debate: A 3-Step Rule Based on Behavior Risk, Cash Buffers, and Time Horizon",Personal Finance,"[""DCA"",""lump sum"",""behavior risk"",""cash buffer"",""time horizon"",""drawdown"",""regret"",""financial plan"",""fees"",""taxes"",""decision rules""]",2026-03-09,0,1,dca-cagr,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: DCA
/en/posts/personalFinance/dsr-40-income-loan-limit-table,en,post,Korea DSR 40% Rule Explained: How Income Limits Mortgage Borrowing Capacity,Personal Finance,"[""Korea DSR rule"", ""DSR 40"", ""Korean mortgage"", ""loan capacity"", ""LTV calculator"", ""KRW housing"", ""home affordability""]",2026-06-19,0,6,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/personalFinance/dsr-pass-ltv-cash-bottleneck,en,post,"Passing DSR but Still Blocked? Understanding LTV, Cash, and Cost Bottlenecks",Personal Finance,"[""DSR calculator"", ""LTV calculator"", ""Korea mortgage"", ""cash bottleneck"", ""apartment budget"", ""KRW housing"", ""real estate dashboard""]",2026-06-02,0,1,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/personalFinance/fire-3-numbers-spending-horizon-withdrawal,en,post,"FIRE Is Just 3 Numbers: Annual Spending, Retirement Horizon, and Withdrawal Rate (Then Validate in 10 Minutes)",Personal Finance,"[""FIRE"", ""retirement planning"", ""annual spending"", ""withdrawal rate"", ""4% rule"", ""sequence of returns risk"", ""inflation-adjusted spending"", ""401k"", ""IRA"", ""Social Security"", ""Medicare"", ""rules-based plan""]",2026-02-03,DATA_REQUIRED,DATA_REQUIRED,dca-cagr,FALSE,FALSE,DATA_REQUIRED,FIRE,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: FIRE
/en/posts/personalFinance/fire-assumption-errors-7-fixes,en,post,"The 7 Most Common FIRE Modeling Mistakes: Fix Your Return, Inflation, and Tax Assumptions (Then Run Sensitivity Checks)",Personal Finance,"[""FIRE"", ""retirement planning"", ""withdrawal rate"", ""real returns"", ""inflation"", ""tax assumptions"", ""401k"", ""IRA"", ""Social Security"", ""sensitivity analysis"", ""cash flow modeling""]",2026-02-05,0,3,dca-cagr,FALSE,FALSE,DATA_REQUIRED,FIRE,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: FIRE
/en/posts/personalFinance/fire-sequence-risk-first-5-years,en,post,"The First 5 Years of Retirement Decide FIRE: Sequence-of-Returns Risk, Withdrawal Rules, and a 10-Minute Stress Test",Personal Finance,"[""FIRE"", ""retirement"", ""sequence of returns risk"", ""withdrawal rate"", ""guardrails"", ""inflation"", ""cashflow planning"", ""Social Security"", ""Medicare"", ""stress test""]",2026-02-04,0,5,dca-cagr,FALSE,FALSE,DATA_REQUIRED,FIRE,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: FIRE
/en/posts/personalFinance/fire-spending-buckets-essential-choice-insurance,en,post,Retirement spending should be split into Essential / Lifestyle / Insurance (risk costs): build buffers and validate with the FIRE calculator,Personal Finance,"[""FIRE"", ""retirement spending"", ""budgeting"", ""withdrawal rate"", ""inflation"", ""healthcare costs"", ""Medicare"", ""risk management"", ""buffers"", ""guardrails""]",2026-02-05,DATA_REQUIRED,DATA_REQUIRED,fire-retirement,FALSE,FALSE,DATA_REQUIRED,FIRE,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: FIRE
/en/posts/personalFinance/goal-amount-fast-strategy,en,post,"How to Reach Your Target Amount Faster: Balancing Principal, Return, and Time",Personal Finance,"[""target amount"", ""investment planning"", ""compound interest"", ""personal finance"", ""return"", ""investment period"", ""wealth building""]",2025-11-19,DATA_REQUIRED,DATA_REQUIRED,compound-goal,FALSE,FALSE,DATA_REQUIRED,compound,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: compound
/en/posts/personalFinance/high-rate-debt-vs-invest-threshold-rule,en,post,High-Rate Era: Should You Pay Down Debt or Invest First? (The Interest-Rate Threshold Rule),Personal Finance,"[""high rates"", ""debt payoff"", ""investing priorities"", ""interest rate threshold"", ""cash flow"", ""emergency fund"", ""DCA"", ""risk-free return"", ""behavioral finance"", ""personal finance rules""]",2026-01-15,0,1,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: DCA
/en/posts/personalFinance/how-much-per-month-for-100m,en,post,"How Much Should You Invest Monthly to Reach $100,000? 5-, 10-, and 15-Year Plans",Personal Finance,"[""save 100k"", ""monthly investment"", ""financial goal"", ""goal calculator"", ""compound interest"", ""DCA"", ""investment planning"", ""wealth building""]",2026-06-04,0,15,compound-goal,FALSE,FALSE,DATA_REQUIRED,compound,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: compound
/en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio,en,post,Monthly Investment Needed to Reach a Target Portfolio,Personal Finance,"[""target portfolio"", ""monthly investing"", ""dca"", ""dollar cost averaging"", ""after tax value"", ""investment simulator"", ""goal planning""]",2026-07-22,0,400,compound-goal,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,modified within last 28 days; intent overlaps freeze family: DCA
/en/posts/personalFinance/how-to-read-apartment-transaction-prices,en,post,"How to Read Korean Apartment Transaction Prices: Median, Average, Unit Price, and Volume",Personal Finance,"[""Korean apartment data"", ""median price"", ""average price"", ""unit price"", ""transaction volume"", ""real estate dashboard"", ""Korea housing""]",2026-06-03,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/personalFinance/interest-rate-1p-loan-limit-impact,en,post,How Much Can a 1pp Rate Increase Reduce Korean Mortgage Capacity?,Personal Finance,"[""Korea mortgage"", ""DSR calculator"", ""LTV calculator"", ""interest rate"", ""loan capacity"", ""KRW housing"", ""real estate dashboard""]",2026-06-02,0,2,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/personalFinance/is-dca-better-in-a-bear-market,en,post,Is Dollar-Cost Averaging Better in a Bear Market?,Personal Finance,"[""dca"", ""bear market"", ""dollar cost averaging"", ""drawdown"", ""monthly investing"", ""target portfolio"", ""investment simulator""]",2026-07-22,0,352,dca-cagr,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,modified within last 28 days; intent overlaps freeze family: DCA
/en/posts/personalFinance/large-apartment-complex-households-price-stability,en,post,"Are Large Apartment Complexes More Stable? Reading Households, Volume, and Unit Prices in Korea",Personal Finance,"[""large apartment complex Korea"", ""household count"", ""price stability"", ""transaction volume"", ""unit price"", ""Korean real estate"", ""dashboard""]",2026-06-03,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/personalFinance/monthly-dca-10-year-result,en,post,What Happens If You Invest $500 a Month for 10 Years?,Personal Finance,"[""500 monthly investment"", ""dca"", ""dollar cost averaging"", ""compound interest"", ""10 year investing"", ""monthly contribution"", ""goal planning""]",2026-05-21,DATA_REQUIRED,DATA_REQUIRED,compound-goal,FALSE,FALSE,DATA_REQUIRED,compound,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: compound
/en/posts/personalFinance/monthly-investment-for-100m-table,en,post,"Monthly Contribution Table for a $100,000 Target and KRW 100M Goal",Personal Finance,"[""monthly investment calculator"", ""target portfolio"", ""monthly contribution table"", ""goal calculator"", ""DCA"", ""compound interest"", ""portfolio planning""]",2026-06-19,0,6,compound-goal,FALSE,FALSE,DATA_REQUIRED,compound,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: compound
/en/posts/personalFinance/mortgage-risk-checklist-dsr-variable,en,post,"Mortgage Risk Checklist Before Buying a Korean Apartment: DSR, LTV, Rates, Cash Buffer",Personal Finance,"[""Korea mortgage"", ""DSR calculator"", ""LTV calculator"", ""mortgage risk"", ""cash buffer"", ""KRW housing"", ""real estate dashboard""]",2026-06-02,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/personalFinance/rent-jeonse-buy-cashflow-opportunity-cost,en,post,"Rent vs Jeonse vs Buy: Not “Cheaper,” but “Safer” — Compare Cash Flow, Opportunity Cost, and Risk Triggers",Personal Finance,"[""Korea housing"",""rent"",""jeonse"",""buy"",""cash flow"",""opportunity cost"",""risk triggers"",""mortgage"",""real estate decision""]",2026-02-03,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/en/posts/personalFinance/simple-vs-compound,en,post,Simple vs. Compound Interest — The Most Important Finance Principle for Beginners,Personal Finance,"[""simple interest"",""compound interest"",""finance 101"",""beginner investing"",""wealth building"",""CAGR"",""monthly contributions"",""fees"",""inflation""]",2026-03-09,DATA_REQUIRED,DATA_REQUIRED,compound-goal,FALSE,FALSE,DATA_REQUIRED,CAGR,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: CAGR
/en/posts/personalFinance/what-is-cagr,en,post,What Is CAGR? How to Compare Long-Term Returns Using Annualized Return,Personal Finance,"[""CAGR"", ""annualized return"", ""CAGR calculator"", ""ETF returns"", ""simple return""]",2026-06-19,0,11,dca-cagr,FALSE,FALSE,DATA_REQUIRED,CAGR,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: CAGR
/posts/economicInfo/geopolitics-oil-fx-dashboard,ko,post,지정학·유가·환율 충격이 서울·경기·인천 집값에 전이되는 5단 체인: 물가→금리→대출→심리→거래량,경제정보,"[""지정학"",""유가"",""환율"",""원달러"",""물가"",""금리"",""대출금리"",""주택시장"",""거래량"",""가격분포"",""서울"",""경기"",""인천"",""전이경로"",""대시보드""]",2026-06-19,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/economicInfo/inflation-basics,ko,post,물가와 금리의 기본 이해: 장기 투자자가 반드시 알아야 할 핵심 구조,경제정보,"[""물가"", ""금리"", ""통화정책"", ""기준금리"", ""경제기초"", ""투자기초"", ""매크로""]",2025-12-01,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/investingInfo/dca-consistency-7-fail-patterns,ko,post,적립식(DCA)은 ‘수익률’이 아니라 ‘지속성’ 게임: 실패하는 DCA 패턴 7가지,투자정보,"[""DCA"",""적립식투자"",""장기투자"",""변동성"",""리밸런싱"",""CAGR"",""MDD"",""투자습관"",""심리"",""규칙투자""]",2026-01-08,DATA_REQUIRED,DATA_REQUIRED,dca-cagr,FALSE,FALSE,DATA_REQUIRED,CAGR,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: CAGR
/posts/investingInfo/diagnose-investing-skill-with-cagr,ko,post,CAGR로 투자 실력 진단하기: MDD·변동성·샤프비율과 함께 보는 현실적인 평가법,투자정보,"[""CAGR"", ""MDD"", ""샤프비율"", ""변동성"", ""투자평가"", ""포트폴리오""]",2025-11-29,DATA_REQUIRED,DATA_REQUIRED,dca-cagr,FALSE,FALSE,DATA_REQUIRED,CAGR,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: CAGR
/posts/investingInfo/rates-discount-mortgage-demand-apt-prices,ko,post,금리(할인율)는 어떻게 서울·경기·인천 아파트 가격을 흔드는가: 대출금리·수요·심리 3채널로 분해하기,투자정보,"[""금리"",""할인율"",""대출금리"",""주택담보대출"",""DSR"",""거래량"",""금융여건"",""심리"",""서울아파트"",""경기아파트"",""인천아파트"",""실거래"",""대시보드""]",2026-06-23,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/investingInfo/real-estate-role-in-portfolio-risk-budget,ko,post,가계 자산배분에서 부동산은 ‘비중’이 아니라 ‘역할’이다: 현대형 60/40(리스크 예산)로 다시 설계하기,투자정보,"[""리스크예산"",""자산배분"",""현대형60/40"",""부동산역할"",""서울경기인천"",""거래량"",""유동성"",""할인율"",""금리민감도"",""리밸런싱"",""중단조건"",""가계포트폴리오""]",2026-02-03,DATA_REQUIRED,DATA_REQUIRED,real-estate-data,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/apartment-buying-calculator-guide,ko,post,아파트 구매 계산기: 집값·현금·대출·월상환액 한 번에 보는 법,재테크,"[""아파트 구매 계산기"", ""아파트 구매 대출 계산"", ""내 연봉으로 살 수 있는 아파트"", ""주담대 월상환액 계산"", ""필요 현금 계산"", ""DSR"", ""LTV""]",2026-07-15,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,modified within last 28 days; intent overlaps freeze family: real-estate-loan
/posts/personalFinance/apartment-buying-costs-before-purchase,ko,post,아파트 매수 전 계산해야 할 비용 5가지: 대출 한도보다 먼저 볼 현금표,재테크,"[""아파트 매수 비용"", ""부대비용"", ""취득세"", ""중개보수"", ""DSR"", ""LTV"", ""주택 구입 예산""]",2026-06-23,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/apartment-transaction-volume-decline-meaning,ko,post,아파트 거래량 감소는 집값 하락 신호일까? 실거래 데이터로 보는 4가지 해석,재테크,"[""아파트 거래량"", ""거래량 감소"", ""아파트 거래량과 집값"", ""실거래 데이터"", ""유동성"", ""가격분포"", ""부동산 대시보드""]",2026-06-03,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/apt-dashboard-home-goal-roadmap,ko,post,서울·경기·인천 아파트 실거래 대시보드로 ‘내 집 마련 목표’를 숫자로 바꾸는 3단계 로드맵,재테크,"[""내집마련"",""실거래가"",""아파트"",""서울"",""경기도"",""인천"",""대시보드"",""목표설정"",""예산"",""대출"",""LTV"",""DSR"",""현금흐름"",""갈아타기"",""무주택"",""거래량"",""가격분포"",""의사결정""]",2026-06-19,DATA_REQUIRED,DATA_REQUIRED,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/cash-100m-200m-300m-apartment-budget,ko,post,보유현금 1억·2억·3억이면 어느 가격대 아파트까지 가능할까?,재테크,"[""보유현금"", ""DSR 계산기"", ""LTV 계산기"", ""아파트 구매 가능 금액"", ""주담대 한도"", ""부대비용"", ""부동산 실거래""]",2026-06-04,1,4,real-estate-loan,FALSE,FALSE,DATA_REQUIRED,real-estate-loan,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: real-estate-loan
/posts/personalFinance/compound-calculator-guide,ko,post,복리 계산기 사용법: 월복리·연복리·적립식 결과 보는 법,재테크,"[""복리 계산기"", ""월복리"", ""연복리"", ""적립식 투자"", ""복리 계산"", ""미래가치"", ""재테크 계산기""]",2026-07-08,DATA_REQUIRED,DATA_REQUIRED,compound-goal,FALSE,FALSE,DATA_REQUIRED,compound,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: compound
/posts/personalFinance/dca-fx-volatility-decomposition,ko,post,해외자산 DCA에서 ‘수익률 변동’과 ‘환율 변동’을 분리해 읽는 법: 한국 사용자용 운영 규칙(불안·중단 방지),재테크,"[""해외자산"", ""DCA"", ""적립식"", ""환율"", ""USD/KRW"", ""원화수익률"", ""변동성"", ""불안관리"", ""투자규칙"", ""리밸런싱""]",2026-06-23,DATA_REQUIRED,DATA_REQUIRED,dca-cagr,FALSE,FALSE,DATA_REQUIRED,DCA,REVIEW_AFTER_28_DAYS,no edit during 28-day freeze,intent overlaps freeze family: DCA
