url,locale,content_type,category,role,title,title_length,description_length,h1,inbound_internal_links,outbound_internal_links,snippet_risk,overlap_group,overlap_group_confidence,overlap_group_source,manual_review_required,title_source,description_source,priority,recommended_action,source_file
/en/posts/personalFinance/apartment-transaction-volume-decline-meaning,en,post,personalFinance,EN_MAINTENANCE_ONLY,What Falling Korean Apartment Transaction Volume Means,54,189,What Falling Korean Apartment Transaction Volume Means,0,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P0,P1-2 internal CTA/link structure review,content/posts/personalFinance/en/apartment-transaction-volume-decline-meaning.md
/en/posts/personalFinance/apt-dashboard-home-goal-roadmap,en,post,personalFinance,EN_MAINTENANCE_ONLY,A 3-Step Home-Buying Roadmap Using Real Estate Transaction Data: Turn Anxiety Into Rules (Not Predictions),106,298,A 3-Step Home-Buying Roadmap Using Real Estate Transaction Data: Turn Anxiety Into Rules (Not Predictions),8,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/en/apt-dashboard-home-goal-roadmap.md
/en/posts/personalFinance/cash-100m-200m-300m-apartment-budget,en,post,personalFinance,EN_MAINTENANCE_ONLY,Cash KRW 100M 200M 300M Apartment Budget | Korea DSR LTV,56,159,Cash KRW 100M 200M 300M Apartment Budget | Korea DSR LTV,4,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/en/cash-100m-200m-300m-apartment-budget.md
/en/posts/personalFinance/compound-return-3-5-7-10-table,en,post,personalFinance,EN_MAINTENANCE_ONLY,"Compound Interest Table: 3%, 5%, 7%, 10% Over 10, 20, and 30 Years",66,136,"Compound Interest Table: 3%, 5%, 7%, 10% Over 10, 20, and 30 Years",1,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 add contextual internal links,content/posts/personalFinance/en/compound-return-3-5-7-10-table.md
/en/posts/personalFinance/dca-fx-volatility-decomposition,en,post,personalFinance,EN_MAINTENANCE_ONLY,DCA Returns Are “Asset Return + Currency Return”: A Volatility Decomposition Framework That Reduces Panic and Rule-Drift,120,424,DCA Returns Are “Asset Return + Currency Return”: A Volatility Decomposition Framework That Reduces Panic and Rule-Drift,1,7,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 add contextual internal links,content/posts/personalFinance/en/dca-fx-volatility-decomposition.md
/en/posts/personalFinance/dca-step-up-ruleset,en,post,personalFinance,EN_MAINTENANCE_ONLY,Step-Up DCA: A Rulebook for Raising (or Pausing) Contributions Without Breaking Your Plan,89,193,Step-Up DCA: A Rulebook for Raising (or Pausing) Contributions Without Breaking Your Plan,2,7,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/en/dca-step-up-ruleset.md
/en/posts/personalFinance/dca-vs-lump-sum-when-results-differ,en,post,personalFinance,EN_MAINTENANCE_ONLY,DCA vs Lump Sum: When Do the Results Differ?,44,167,DCA vs Lump Sum: When Do the Results Differ?,2,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/en/dca-vs-lump-sum-when-results-differ.md
/en/posts/personalFinance/dca-vs-lumpsum-decision-rules,en,post,personalFinance,EN_MAINTENANCE_ONLY,"DCA vs Lump Sum Without the Debate: A 3-Step Rule Based on Behavior Risk, Cash Buffers, and Time Horizon",104,230,"DCA vs Lump Sum Without the Debate: A 3-Step Rule Based on Behavior Risk, Cash Buffers, and Time Horizon",4,10,views|post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P0-2 snippet hygiene review,content/posts/personalFinance/en/dca-vs-lumpsum-decision-rules.md
/en/posts/personalFinance/dsr-40-income-loan-limit-table,en,post,personalFinance,EN_MAINTENANCE_ONLY,Korea DSR 40% Rule Explained | Mortgage Borrowing Limit by Income,65,124,Korea DSR 40% Rule Explained | Mortgage Borrowing Limit by Income,3,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P0,P1-2 internal CTA/link structure review,content/posts/personalFinance/en/dsr-40-income-loan-limit-table.md
/en/posts/personalFinance/dsr-pass-ltv-cash-bottleneck,en,post,personalFinance,EN_MAINTENANCE_ONLY,Passing DSR but Blocked by LTV Cash Costs | Korea Mortgage Check,64,135,Passing DSR but Blocked by LTV Cash Costs | Korea Mortgage Check,4,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/en/dsr-pass-ltv-cash-bottleneck.md
/en/posts/personalFinance/emergency-fund-by-risk,en,post,personalFinance,EN_MAINTENANCE_ONLY,"Your Emergency Fund Isn’t a ‘Months’ Number — It’s a Risk Number (Job, Family, Debt)",84,197,"Your Emergency Fund Isn’t a ‘Months’ Number — It’s a Risk Number (Job, Family, Debt)",12,8,share_buttons|post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,medium,tags_only,true,frontmatter.title,frontmatter.description,P1,P0-2 snippet hygiene review,content/posts/personalFinance/en/emergency-fund-by-risk.md
/en/posts/personalFinance/fire-3-numbers-spending-horizon-withdrawal,en,post,personalFinance,EN_MAINTENANCE_ONLY,"FIRE Is Just 3 Numbers: Annual Spending, Retirement Horizon, and Withdrawal Rate (Then Validate in 10 Minutes)",110,349,"FIRE Is Just 3 Numbers: Annual Spending, Retirement Horizon, and Withdrawal Rate (Then Validate in 10 Minutes)",0,7,share_buttons|post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P0-2 snippet hygiene review,content/posts/personalFinance/en/fire-3-numbers-spending-horizon-withdrawal.md
/en/posts/personalFinance/fire-assumption-errors-7-fixes,en,post,personalFinance,EN_MAINTENANCE_ONLY,"The 7 Most Common FIRE Modeling Mistakes: Fix Your Return, Inflation, and Tax Assumptions (Then Run Sensitivity Checks)",119,327,"The 7 Most Common FIRE Modeling Mistakes: Fix Your Return, Inflation, and Tax Assumptions (Then Run Sensitivity Checks)",0,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 add contextual internal links,content/posts/personalFinance/en/fire-assumption-errors-7-fixes.md
/en/posts/personalFinance/fire-sequence-risk-first-5-years,en,post,personalFinance,EN_MAINTENANCE_ONLY,"The First 5 Years of Retirement Decide FIRE: Sequence-of-Returns Risk, Withdrawal Rules, and a 10-Minute Stress Test",116,205,"The First 5 Years of Retirement Decide FIRE: Sequence-of-Returns Risk, Withdrawal Rules, and a 10-Minute Stress Test",0,6,share_buttons|post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P0-2 snippet hygiene review,content/posts/personalFinance/en/fire-sequence-risk-first-5-years.md
/en/posts/personalFinance/fire-spending-buckets-essential-choice-insurance,en,post,personalFinance,EN_MAINTENANCE_ONLY,Retirement spending should be split into Essential / Lifestyle / Insurance (risk costs): build buffers and validate with the FIRE calculator,140,230,Retirement spending should be split into Essential / Lifestyle / Insurance (risk costs): build buffers and validate with the FIRE calculator,0,6,share_buttons|post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,fire-retirement,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,P0-2 snippet hygiene review,content/posts/personalFinance/en/fire-spending-buckets-essential-choice-insurance.md
/en/posts/personalFinance/goal-amount-fast-strategy,en,post,personalFinance,EN_MAINTENANCE_ONLY,"Reach Your Target Amount Faster: Contribution, Return, or Time?",63,149,"Reach Your Target Amount Faster: Contribution, Return, or Time?",5,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/en/goal-amount-fast-strategy.md
/en/posts/personalFinance/high-rate-debt-vs-invest-threshold-rule,en,post,personalFinance,EN_MAINTENANCE_ONLY,High-Rate Era: Should You Pay Down Debt or Invest First? (The Interest-Rate Threshold Rule),91,451,High-Rate Era: Should You Pay Down Debt or Invest First? (The Interest-Rate Threshold Rule),10,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/en/high-rate-debt-vs-invest-threshold-rule.md
/en/posts/personalFinance/how-much-per-month-for-100m,en,post,personalFinance,EN_MAINTENANCE_ONLY,"How Much Should You Invest Monthly to Reach $100,000? 5-, 10-, and 15-Year Plans",80,138,"How Much Should You Invest Monthly to Reach $100,000? 5-, 10-, and 15-Year Plans",8,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/en/how-much-per-month-for-100m.md
/en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio,en,post,personalFinance,EN_MAINTENANCE_ONLY,Monthly Investment Needed to Reach a Target Portfolio,53,230,Monthly Investment Needed to Reach a Target Portfolio,2,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/en/how-much-to-invest-monthly-for-target-portfolio.md
/en/posts/personalFinance/how-to-read-apartment-transaction-prices,en,post,personalFinance,EN_MAINTENANCE_ONLY,How to Read Korean Apartment Transaction Prices | Median Average Unit Price,75,191,How to Read Korean Apartment Transaction Prices | Median Average Unit Price,0,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P0,P1-2 internal CTA/link structure review,content/posts/personalFinance/en/how-to-read-apartment-transaction-prices.md
/en/posts/personalFinance/inflation-household-survival-strategy,en,post,personalFinance,EN_MAINTENANCE_ONLY,"Household Survival in an Inflation Era: Cut Fixed Costs, Control Spending, and Protect Cash Flow",96,218,"Household Survival in an Inflation Era: Cut Fixed Costs, Control Spending, and Protect Cash Flow",7,8,share_buttons|post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,P0-2 snippet hygiene review,content/posts/personalFinance/en/inflation-household-survival-strategy.md
/en/posts/personalFinance/interest-rate-1p-loan-limit-impact,en,post,personalFinance,EN_MAINTENANCE_ONLY,1pp Rate Increase and Korean Mortgage Capacity | DSR LTV Calculator,67,129,1pp Rate Increase and Korean Mortgage Capacity | DSR LTV Calculator,3,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P0,P1-2 internal CTA/link structure review,content/posts/personalFinance/en/interest-rate-1p-loan-limit-impact.md
/en/posts/personalFinance/is-dca-better-in-a-bear-market,en,post,personalFinance,EN_MAINTENANCE_ONLY,Is Dollar-Cost Averaging Better in a Bear Market?,49,200,Is Dollar-Cost Averaging Better in a Bear Market?,0,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 add contextual internal links,content/posts/personalFinance/en/is-dca-better-in-a-bear-market.md
/en/posts/personalFinance/large-apartment-complex-households-price-stability,en,post,personalFinance,EN_MAINTENANCE_ONLY,Large Apartment Complexes in Korea | Household Count Volume Unit Price,70,174,Large Apartment Complexes in Korea | Household Count Volume Unit Price,0,5,views|post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P0,P0-2 snippet hygiene review,content/posts/personalFinance/en/large-apartment-complex-households-price-stability.md
/en/posts/personalFinance/monthly-dca-10-year-result,en,post,personalFinance,EN_MAINTENANCE_ONLY,Investing $500 a Month for 10 Years: DCA Calculator Example,59,167,Investing $500 a Month for 10 Years: DCA Calculator Example,8,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/en/monthly-dca-10-year-result.md
/en/posts/personalFinance/monthly-investment-for-100m-table,en,post,personalFinance,EN_MAINTENANCE_ONLY,"Monthly Contribution Table | $100,000 and KRW 100M Goal Examples",64,143,"Monthly Contribution Table | $100,000 and KRW 100M Goal Examples",1,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 add contextual internal links,content/posts/personalFinance/en/monthly-investment-for-100m-table.md
/en/posts/personalFinance/mortgage-risk-checklist-dsr-variable,en,post,personalFinance,EN_MAINTENANCE_ONLY,Korean Apartment Mortgage Risk Checklist | DSR LTV Rate Cash Buffer,67,184,Korean Apartment Mortgage Risk Checklist | DSR LTV Rate Cash Buffer,5,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/en/mortgage-risk-checklist-dsr-variable.md
/en/posts/personalFinance/personal-finance-3pillars,en,post,personalFinance,EN_MAINTENANCE_ONLY,"The Three Pillars of Personal Finance: Budgeting, Emergency Funds, and Long-Term Investing (A Practical Setup Guide)",116,223,"The Three Pillars of Personal Finance: Budgeting, Emergency Funds, and Long-Term Investing (A Practical Setup Guide)",11,7,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/en/personal-finance-3pillars.md
/en/posts/personalFinance/personal-start-5steps,en,post,personalFinance,EN_MAINTENANCE_ONLY,First Salary Budget Setup: 5 Steps for Young Professionals,58,141,First Salary Budget Setup: 5 Steps for Young Professionals,1,9,share_buttons|post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P0-2 snippet hygiene review,content/posts/personalFinance/en/personal-start-5steps.md
/en/posts/personalFinance/rent-jeonse-buy-cashflow-opportunity-cost,en,post,personalFinance,EN_MAINTENANCE_ONLY,"Rent vs Jeonse vs Buy: Not “Cheaper,” but “Safer” — Compare Cash Flow, Opportunity Cost, and Risk Triggers",106,279,"Rent vs Jeonse vs Buy: Not “Cheaper,” but “Safer” — Compare Cash Flow, Opportunity Cost, and Risk Triggers",1,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,medium,tags_only,true,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/en/rent-jeonse-buy-cashflow-opportunity-cost.md
/en/posts/personalFinance/simple-vs-compound,en,post,personalFinance,EN_MAINTENANCE_ONLY,Simple vs Compound Interest: Monthly Investing Example,54,149,Simple vs Compound Interest: Monthly Investing Example,7,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/en/simple-vs-compound.md
/en/posts/personalFinance/what-is-cagr,en,post,personalFinance,EN_MAINTENANCE_ONLY,"What Is CAGR? Annualized Return Formula, Example, and Calculator",64,142,"What Is CAGR? Annualized Return Formula, Example, and Calculator",10,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/en/what-is-cagr.md
/en/tools,en,tool_hub,tools,EN_MAINTENANCE_ONLY,Finance Tools,13,24,Finance tools,0,12,none,calculator-hub,manual,manual_or_static_route,false,static,static,P3,P1-2 add contextual internal links,pages/tools/index.js
/en/tools/cagr-calculator,en,tool,tools,EN_MAINTENANCE_ONLY,"CAGR Calculator: Annualized Return, Growth Rate & Future Value",62,181,"CAGR Calculator: Annualized Return, Growth Rate & Future Value",20,3,share_buttons|tool_initial_result_copy_review,compound-goal,high,url_slug_title_h1_description,false,conditional.title,conditional.desc,P0,P0-2 snippet hygiene review,pages/tools/cagr-calculator.js
/en/tools/compound-interest,en,tool,tools,EN_MAINTENANCE_ONLY,"Compound Interest Calculator: Future Value, Monthly Contributions & Taxes",73,175,Compound Interest Calculator for Future Value,23,0,share_buttons|tool_initial_result_copy_review,compound-goal,high,url_slug_title_h1_description,false,conditional.title,conditional.desc,P0,P0-2 snippet hygiene review,pages/tools/compound-interest.js
/en/tools/dca-calculator,en,tool,tools,EN_MAINTENANCE_ONLY,Dollar-Cost Averaging Calculator for ETFs and Stocks,52,173,Dollar-Cost Averaging Calculator for ETFs and Stocks,26,0,views|share_buttons|tool_initial_result_copy_review,dca-cagr,high,url_slug_title_h1_description,false,locale_object.seoTitle,locale_object.seoDesc,P0,P0-2 snippet hygiene review,pages/tools/dca-calculator.js
/en/tools/dsr-ltv-calculator,en,tool,tools,EN_MAINTENANCE_ONLY,"Korean Mortgage Affordability Calculator: DSR, LTV & Apartment Budget",69,198,Korean Mortgage Affordability Calculator (DSR/LTV),9,12,share_buttons|tool_initial_result_copy_review,real-estate-loan,high,url_slug_title_h1_description,false,locale_object.seoTitle,locale_object.seoDesc,P1,P0-2 snippet hygiene review,pages/tools/dsr-ltv-calculator.js
/en/tools/fire-calculator,en,tool,tools,EN_MAINTENANCE_ONLY,,0,0,,7,0,share_buttons|tool_initial_result_copy_review,fire-retirement,high,url_slug_title_h1_description,true,META_EXTRACTION_FAILED,META_EXTRACTION_FAILED,P1,P0-2 snippet hygiene review,pages/tools/fire-calculator.js
/en/tools/goal-simulator,en,tool,tools,EN_MAINTENANCE_ONLY,Investment Goal Calculator: How Much to Invest Per Month,56,168,Investment Goal Calculator: How Much to Invest Per Month,24,5,share_buttons|tool_initial_result_copy_review,compound-goal,high,url_slug_title_h1_description,false,conditional.title,conditional.desc,P0,P0-2 snippet hygiene review,pages/tools/goal-simulator.js
/en/tools/home-buying-budget-calculator,en,tool,tools,EN_MAINTENANCE_ONLY,"Home Buying Budget Calculator for Korea: Cash, DSR, LTV & Mortgage Payment",74,126,Home Buying Budget Calculator,2,5,tool_initial_result_copy_review,real-estate-loan,high,url_slug_title_h1_description,false,locale_object.seoTitle,locale_object.seoDesc,P1,P0-2 snippet hygiene review,pages/tools/home-buying-budget-calculator.js
/en/tools/mortgage-loan-calculator,en,tool,tools,EN_MAINTENANCE_ONLY,Mortgage Payment Calculator - Monthly Korean Apartment Loan Payment,67,173,Mortgage Payment Calculator,3,0,share_buttons|tool_initial_result_copy_review,real-estate-loan,high,url_slug_title_h1_description,false,locale_object.seoTitle,locale_object.seoDesc,P0,P0-2 snippet hygiene review,pages/tools/mortgage-loan-calculator.js
/market,ko,market,realEstate,PRIMARY_HUB,시장정보 | 아파트 실거래가·투자지표 대시보드,25,0,시장정보 대시보드,1,5,none,real-estate-loan,high,url_slug_title_h1_description,true,locale_object.title,META_EXTRACTION_FAILED,P1,P1-2 internal CTA/link structure review,pages/market/index.js
/market/indices,ko,market,realEstate,DATA_PAGE,시장 데이터를 불러오는 중입니다.,18,0,시장 데이터를 불러오는 중입니다.,1,5,loading,general,low,no_primary_overlap_signal,true,seo_head_literal.title,META_EXTRACTION_FAILED,P2,P0-2 snippet hygiene review,pages/market/indices.js
/market/real-estate,ko,market,realEstate,PRIMARY_HUB,서울·경기·인천 아파트 실거래 대시보드,21,79,서울·경기·인천 아파트 실거래 대시보드,21,5,share_buttons|loading|empty_result,real-estate-loan,high,url_slug_title_h1_description,false,locale_object.title,locale_object.seoDesc,P1,P0-2 snippet hygiene review,pages/market/real-estate.js
/market/real-estate/gangnam-top100,ko,market,realEstate,DATA_PAGE,강남 아파트값 순위 TOP 100 | 강남구 실거래 기반,31,0,강남 아파트값 순위 TOP 100,6,6,none,real-estate-loan,high,url_slug_title_h1_description,true,locale_object.title,META_EXTRACTION_FAILED,P1,P1-2 internal CTA/link structure review,pages/market/real-estate/gangnam-top100.js
/market/real-estate/gangnam3-top100,ko,market,realEstate,DATA_PAGE,강남3구 아파트 집값 TOP 100 | 강남·서초·송파 실거래 순위,37,0,강남3구 아파트 집값 TOP 100,6,6,none,real-estate-loan,high,url_slug_title_h1_description,true,locale_object.title,META_EXTRACTION_FAILED,P1,P1-2 internal CTA/link structure review,pages/market/real-estate/gangnam3-top100.js
/market/real-estate/gyeonggi-apartment-top100,ko,market,realEstate,DATA_PAGE,,0,0,,3,0,none,real-estate-loan,high,url_slug_title_h1_description,true,META_EXTRACTION_FAILED,META_EXTRACTION_FAILED,P1,P1-2 internal CTA/link structure review,pages/market/real-estate/gyeonggi-apartment-top100.js
/market/real-estate/incheon-apartment-top100,ko,market,realEstate,DATA_PAGE,,0,0,,5,0,none,real-estate-loan,high,url_slug_title_h1_description,true,META_EXTRACTION_FAILED,META_EXTRACTION_FAILED,P1,P1-2 internal CTA/link structure review,pages/market/real-estate/incheon-apartment-top100.js
/market/real-estate/magok-top100,ko,market,realEstate,DATA_PAGE,마곡 아파트 집값 TOP 100 | 강서구 마곡동 실거래 순위,34,0,마곡 아파트 집값 TOP 100,8,7,none,real-estate-loan,high,url_slug_title_h1_description,true,locale_object.title,META_EXTRACTION_FAILED,P1,P1-2 internal CTA/link structure review,pages/market/real-estate/magok-top100.js
/market/real-estate/mayongseong-top100,ko,market,realEstate,DATA_PAGE,마용성 아파트 집값 TOP 100 | 마포·용산·성수 실거래 순위,36,0,마용성 아파트 집값 TOP 100,5,6,none,real-estate-loan,high,url_slug_title_h1_description,true,locale_object.title,META_EXTRACTION_FAILED,P1,P1-2 internal CTA/link structure review,pages/market/real-estate/mayongseong-top100.js
/market/real-estate/seoul-apartment-top100,ko,market,realEstate,DATA_PAGE,,0,0,,4,0,none,real-estate-loan,high,url_slug_title_h1_description,true,META_EXTRACTION_FAILED,META_EXTRACTION_FAILED,P1,P1-2 internal CTA/link structure review,pages/market/real-estate/seoul-apartment-top100.js
/market/real-estate/seoul-top100,ko,market,realEstate,DATA_PAGE,서울 아파트 집값 Top 100 | 서울 실거래 순위,29,0,서울 아파트 집값 TOP 100,9,6,none,real-estate-loan,high,url_slug_title_h1_description,true,locale_object.title,META_EXTRACTION_FAILED,P1,P1-2 internal CTA/link structure review,pages/market/real-estate/seoul-top100.js
/market/real-estate/songpa-top100,ko,market,realEstate,DATA_PAGE,송파(잠실) 아파트 집값 TOP 100 | 송파구 실거래 순위,34,0,송파(잠실) 아파트 집값 TOP 100,5,6,none,real-estate-loan,high,url_slug_title_h1_description,true,locale_object.title,META_EXTRACTION_FAILED,P1,P1-2 internal CTA/link structure review,pages/market/real-estate/songpa-top100.js
/posts/economicInfo/eu-russia-gas-phaseout-price-channel,ko,post,economicInfo,SUPPORTING_ARTICLE,EU의 러시아 가스 축소가 에너지 가격을 흔드는 방식: 계약·저장·대체의 3요소,44,84,EU의 러시아 가스 축소가 에너지 가격을 흔드는 방식: 계약·저장·대체의 3요소,0,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/economicInfo/ko/eu-russia-gas-phaseout-price-channel.md
/posts/economicInfo/fx-basics,ko,post,economicInfo,SUPPORTING_ARTICLE,환율의 기초: 원/달러가 움직이는 진짜 이유,24,77,환율의 기초: 원/달러가 움직이는 진짜 이유,24,19,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/economicInfo/ko/fx-basics.md
